cell_id_source,cell_id_target
aalhgmmf-1,aalelicn-1
aalhgmmf-1,aalfjjic-1
aalhjbmh-1,copbnpck-1
aalhjbmh-1,copcakaa-1
aalhlbon-1,aalfiaim-1
aaliaeko-1,coomoefa-1
aaligiip-1,ciipbanb-1
aaliimdo-1,aalhbddd-1
aaliimdo-1,cijngbhc-1
aaliimdo-1,cijnhaen-1
aaliimdo-1,cijnnnie-1
aalijbha-1,cijoboki-1
aalijbha-1,coooljoc-1
aalijbha-1,cooomlmd-1
aaliolif-1,aakpknlf-1
aaliolif-1,aalekegp-1
aaljcnjh-1,cijmipbp-1
aaljdpdm-1,aakpigjf-1
aalkihpg-1,aalgjdhd-1
aalkloab-1,aalhcdlh-1
aallfggk-1,cijobfci-1
aallhobb-1,cigmhnpa-1
aalmfmbo-1,cihcnook-1
aalmgikm-1,ciigedlh-1
aalmhncd-1,cihdlgdd-1
aalnanep-1,ciijolbb-1
aalnegdg-1,ciijmeib-1
aalnfdme-1,cihipibo-1
aalnfdme-1,cihjadkm-1
aalnfdme-1,ciijiceh-1
aalnkdap-1,cihhajlf-1
aalnkdap-1,cihhkcng-1
aalnkdap-1,cihiefab-1
aalnkdap-1,cihjcdee-1
aalnknic-1,cihidkkl-1
aalnknic-1,cihppoen-1
aalnknic-1,ciiapmem-1
aaloekee-1,ciihgahg-1
aalofcon-1,ciiaampk-1
aalofcon-1,ciikbchh-1
aalogcgm-1,ciidfoka-1
aalogklo-1,cihpealf-1
aalogklo-1,cihpebca-1
aalogklo-1,cihpgpdc-1
aalogklo-1,ciibggnj-1
aalogklo-1,ciibhilk-1
aalogklo-1,ciibjjfk-1
aalpafdp-1,ciigfdkn-1
aalpafdp-1,ciiggljf-1
aalpcomg-1,ciigkpkk-1
aalpcomg-1,ciigogfp-1
aalpcomg-1,ciihegmc-1
aalpokgj-1,ciihfkie-1
aalpokgj-1,ciihkpmh-1
aamaceae-1,ciifddml-1
aamaceae-1,ciifhajd-1
aamaceae-1,ciifogkf-1
aamaekef-1,ciigbaji-1
aamahhig-1,ciifehcp-1
aamahhig-1,ciifimap-1
aamaiekh-1,ciifkaoo-1
aamaiekh-1,ciignamf-1
aamamnbe-1,ciicdkgi-1
aamamnbe-1,ciichbbm-1
aamapkja-1,cikalaij-1
aamapmfn-1,cikampao-1
aambdhpc-1,aalbkoni-1
aamcbdpb-1,ciicgobc-1
aamdcmdi-1,ciijhcpm-1
aamdcmoo-1,ciiihaeg-1
aamdpcmb-1,ciiialde-1
aameaonl-1,ciicedaf-1
aamedjpj-1,ciihmjko-1
aamehnlg-1,ciiicpak-1
aamekblo-1,aalclgno-1
aamepome-1,ciichgom-1
aamepome-1,ciicpmho-1
aamfabgo-1,cikakndc-1
aamfeaaf-1,aaljfogl-1
aamfeaaf-1,cikaglhf-1
aamfkemb-1,cikagamf-1
aamfkemb-1,cikallfb-1
aamfphjb-1,ciieaing-1
aamgfbdi-1,ciiefchj-1
aamgkjie-1,ciibpjhc-1
aamhckpe-1,aalcbaie-1
aamhckpe-1,aalcmifa-1
aamifhom-1,ciihfcdh-1
aaminnbe-1,cikabghm-1
aamjhlla-1,ciieeied-1
aamkahel-1,aalcehhg-1
aamkheod-1,ciibljbj-1
aamkklfi-1,cignojoa-1
aamkkmpp-1,aalegkln-1
aamkncfb-1,cikdkkfe-1
aamlbcfd-1,ciieheij-1
aamlcojc-1,ciidbjhh-1
aamlepgp-1,aalegiei-1
aamlhjog-1,aalcbdee-1
aamlidic-1,cikcjnjg-1
aammcenc-1,cichecoi-1
aammhlca-1,ciijhbni-1
aammiimi-1,ciceljhe-1
aammjfkp-1,cichgmfo-1
aamnedkj-1,cidikjpm-1
aamnedkj-1,cidkkklh-1
aamobihd-1,aaljoeko-1
aamoefdg-1,cidihflj-1
aamoefdg-1,cidikpje-1
aamoefdg-1,cidkghkd-1
aamogcfg-1,cieamgem-1
aamogcfg-1,ciebddod-1
aamogoao-1,cidnfchh-1
aamogoao-1,ciebiicb-1
aamohbdc-1,ciedjnam-1
aamohbdc-1,cieegiih-1
aamohinc-1,aalblgol-1
aamohinc-1,aaljodmd-1
aamolnhd-1,cidjkade-1
aamolnhd-1,cidkjmlk-1
aamolnhd-1,cieegaod-1
aamomfnd-1,cicfnjim-1
aampbnno-1,cicfodeb-1
aampmjhl-1,cieappia-1
aampmpnl-1,cidkjdpo-1
aampmpnl-1,ciealoeo-1
aampmpnl-1,cieemdcc-1
aampncjm-1,ciijkpgf-1
aanakimk-1,cicfacnb-1
aanapnha-1,cicfnhdj-1
aanbddjp-1,cicfijlk-1
aancadmb-1,cichaejl-1
aancagbj-1,ciijnoko-1
aancgend-1,cicepcjc-1
aancmlbc-1,cicemjeg-1
aancmlbc-1,cicialko-1
aancmlbc-1,cihgilfc-1
aancolon-1,cmdpndng-1
aancolon-1,cmeamggn-1
aancolon-1,cmebbjaa-1
aancpimn-1,cmeaolbo-1
aancpimn-1,cmebddoe-1
aandfdhj-1,cmdplfho-1
aandfdhj-1,odjdanff-1
aandhdbl-1,cmebebmd-1
aandhdbl-1,cmebeiip-1
aandhdbl-1,cmebfcan-1
aandhdbl-1,cmedfdhd-1
aanfakna-1,odjcbdke-1
aanfcclc-1,cmeapcda-1
aanfkkcp-1,cmblhdme-1
aanfplib-1,aakkjlhj-1
aanfponl-1,aaknljaj-1
aanfponl-1,cidghipa-1
aangpknl-1,cmdcfgim-1
aangpknl-1,cmdcfgok-1
aanhkdoj-1,cmdblkcl-1
aanhmpcb-1,aacofick-1
aanhmpcb-1,cmdbnidg-1
aanhnhmb-1,cmdbenom-1
aanhnhmb-1,cmdcbfim-1
aanhnjhl-1,aakokpkf-1
aanibigp-1,aabgkbfn-1
aanibigp-1,aakohlfj-1
aanibigp-1,cidhnkod-1
aanibigp-1,cidhnpcn-1
aanidgjh-1,cidhgpoo-1
aanidgjh-1,cmdakakl-1
aanifcgc-1,aaknjgbc-1
aanifcgc-1,cmdaijkn-1
aanihgdm-1,cicjojjk-1
aanihgdm-1,cidhligh-1
aaniijik-1,cickhiba-1
aanimmkc-1,cmcppklm-1
aanjenpi-1,cmdcohfa-1
aanjenpi-1,cmddcgbl-1
aanjenpi-1,cmddmacg-1
aankblma-1,cmcjfbmc-1
aankblma-1,cmddjfkg-1
aankfmpm-1,cmebggfh-1
aankgcbp-1,cmcknlbk-1
aanklold-1,cmchkgop-1
aanklold-1,cmciogpa-1
aanlbjmk-1,cmcjepmi-1
aanlbjmk-1,cmecdhfn-1
aanlejhk-1,cmebigbj-1
aanlejhk-1,cmebiine-1
aanlejhk-1,cmebjban-1
aanlemed-1,cmckalpf-1
aanlemed-1,cmcljjab-1
aanlemed-1,cmclnjgj-1
aanlemed-1,cmcmpcdm-1
aanlphnh-1,cmckhcdd-1
aanlphnh-1,cmcknjpp-1
aanmapio-1,cmckdooc-1
aanmapio-1,cmcklpld-1
aanmapio-1,cmcmebke-1
aanmjmjf-1,cmcldbdd-1
aanmjmjf-1,cmcmongo-1
aanmjmjf-1,cmcnblhk-1
aanmjmjf-1,cmcphnnc-1
aanmkamk-1,cmdpfafa-1
aanmkcpl-1,cmciacdd-1
aannmhjo-1,cmcliblk-1
aannmkdg-1,cmcaipdc-1
aannofdd-1,cmedlfkf-1
aannofdd-1,cmefnblb-1
aannofdd-1,cmegmafo-1
aannpbif-1,cmeaanof-1
aannpbif-1,cmedlcpm-1
aannpbif-1,cmedmgie-1
aanophac-1,cmcapaon-1
aanopkad-1,cmcacggm-1
aanopkad-1,cmcagfcn-1
aanpcddn-1,ciheoelb-1
aanpngbg-1,cihjpehj-1
aanpngbg-1,cihkaghn-1
aaoalgml-1,cihjoefp-1
aaoalgml-1,cihkiihp-1
aaoapoin-1,aalchmib-1
aaobdhgd-1,cihkbian-1
aaobiecb-1,ciholill-1
aaocepjh-1,cihejedh-1
aaockdoh-1,cihjeaop-1
aaocnimo-1,cigijjdl-1
aaodbalo-1,cihbhmii-1
aaodbalo-1,cihpeong-1
aaoddbpe-1,cihclami-1
aaodempe-1,cihjkocn-1
aaodempe-1,cihjlgkc-1
aaoealie-1,cihcplni-1
aaoealie-1,cihfbbcg-1
aaoecjjd-1,cihlalgp-1
aaoecjjd-1,cmcamohh-1
aaoecjjd-1,cmcbjile-1
aaoecmdn-1,cmcaboej-1
aaoejolo-1,aakllgoh-1
aaofbphj-1,cmcbgjdg-1
aaofjook-1,cihmbklb-1
aaofjook-1,cmegjejk-1
aaogjbmk-1,aakmomke-1
aaogjbmk-1,cmeeakga-1
aaogjbmk-1,cmeefljk-1
aaogjbmk-1,cmefehag-1
aaogjbmk-1,cmefhlkn-1
aaohcjik-1,cmeepnia-1
aaohdgin-1,cmefmjna-1
aaohghfk-1,cihmmfji-1
aaohkjhk-1,cicknfof-1
aaohkjhk-1,ciclcnhj-1
aaohlgda-1,ciclgbin-1
aaohlgda-1,cicmfbfo-1
aaohlgda-1,cmeelaed-1
aaohlhme-1,cicmghno-1
aaohlhme-1,cihmejco-1
aaohlhme-1,cihmejgb-1
aaohlhme-1,cihmenap-1
aaohlhme-1,cihmkeia-1
aaohlhme-1,cihmminf-1
aaoioaml-1,ciciejhi-1
aaoioaml-1,ciciicni-1
aaojccfk-1,cihggeba-1
aaojccfk-1,cihgleke-1
aaojccfk-1,cihgpacc-1
aaojccfk-1,cihmiena-1
aaojccfk-1,cihnacgc-1
aaojlbbg-1,cicjkiii-1
aaokbokm-1,cichklmf-1
aaokidjg-1,cihgkfhj-1
aaokkjje-1,cihikcje-1
aaokmdnj-1,cihnaiph-1
aaokmdnj-1,cihncijp-1
aaokmdnj-1,cihnilaf-1
aaokmdnj-1,cihnipbo-1
aaokmdnj-1,cihnjojd-1
aaokmela-1,cihochfg-1
aaokmela-1,cihodlak-1
aaokmela-1,cihoeedi-1
aaolfhop-1,aakmgamh-1
aaolilmm-1,ciclaoaa-1
aaolilmm-1,cmdejjcb-1
aaoliojp-1,ciciognc-1
aaollndp-1,cicijokk-1
aaollndp-1,cicjkbkb-1
aaomcnjb-1,aaklmgjm-1
aaomcnjb-1,cmcpmdgj-1
aaomcnjb-1,cmdaaocm-1
aaomecpn-1,aakmjenh-1
aaomecpn-1,cicjmkkd-1
aaomecpn-1,odjcidhl-1
aaomehnp-1,cmdgmngh-1
aaomehnp-1,cmeeehfn-1
aaomehnp-1,cmeegbgp-1
aaomicnj-1,cmddkpoo-1
aaomkbfd-1,cmcimkdo-1
aaomlibo-1,aakmccle-1
aaomlibo-1,cmdejjcn-1
aaomlibo-1,cmdfahco-1
aaompiad-1,copfdjik-1
aaongglj-1,coooljjd-1
aaonpbcb-1,copajmjj-1
aaonpbcb-1,copbbpeo-1
aaonpbmi-1,cooolfcm-1
aaooapmb-1,cmbelgbn-1
aaooapmb-1,odjapdef-1
aaooapmb-1,odjbmffi-1
aaooapmb-1,odjbmkid-1
aaoodbcb-1,copgnpkm-1
aaoodbcb-1,cophbdgi-1
aaoodcgk-1,cooohiff-1
aaoognle-1,odjoiika-1
aaoohgml-1,congcega-1
aaoohgml-1,congdlde-1
aaopjjhi-1,cmbegipo-1
aaopldnn-1,conkmhpg-1
aaopldnn-1,conkngik-1
aapagdkc-1,conpgmgd-1
aapagdkc-1,odjnolpp-1
aapaoloo-1,conjpihl-1
aapaphnc-1,coohpodk-1
aapaphnc-1,cooibped-1
aapbcdcf-1,cooiofon-1
aapbjegk-1,coohhnno-1
aapcjljd-1,coojeieg-1
aapcjljd-1,coonmidm-1
aapcmlgf-1,cooiokig-1
aapcmlgf-1,coojfnio-1
aapddmhj-1,cooicacd-1
aapdebmf-1,aabapnib-1
aapdebmf-1,cmpcdeoi-1
aapdeiee-1,cmpcgmdl-1
aapdgcip-1,cmpcigke-1
aapdgcip-1,cmpcnblg-1
aapebmgm-1,cmnpappe-1
aapelbdm-1,cmpjhjjp-1
aapelbdm-1,cmpkmcil-1
aapeodfa-1,cmpkcimm-1
aapeollo-1,cmpkjogk-1
aapepleb-1,cmpebppd-1
aapfnjcg-1,cmpmfpib-1
aapfnjcg-1,cmpohgpf-1
aapgbgic-1,cmpmljbo-1
aapgbgic-1,cmpnichn-1
aapgdceo-1,cmpmpdig-1
aapgdceo-1,cmpnjgen-1
aapgfefa-1,cmpkiihf-1
aapgjila-1,cmpdlbfl-1
aapgjila-1,cmpebeka-1
aapgnfbb-1,cmpdakof-1
aapgninc-1,cmpcmclc-1
aapgninc-1,cmpdakla-1
aapgninc-1,cmpebibo-1
aaphanhl-1,cmpcjfnf-1
aaphjoji-1,cmpfnoeb-1
aaphjoji-1,cmpgafej-1
aapiclmn-1,cmphbmof-1
aapinfpi-1,cmpgdgbp-1
aapipfgl-1,cmpfmkjm-1
aapjbcln-1,aaddjhec-1
aapjbnak-1,cmpkcoen-1
aapjdcib-1,cmpgedlg-1
aapjhgmf-1,cmolmdcp-1
aapjhgmf-1,cmpjlohf-1
aapjkiih-1,cmpoajlg-1
aapjmhbo-1,cmnijgle-1
aapjndbg-1,cmnhakpd-1
aapkclcg-1,cmpjdkdp-1
aapkembc-1,cmphhcac-1
aapkembc-1,cmphkoef-1
aapkembc-1,cmphnedd-1
aapklgch-1,cmnjeioh-1
aapklgch-1,cmnjkeik-1
aapkmcea-1,cmnjgogo-1
aapmcmcd-1,cmcggdgl-1
aapmcmcd-1,conndcag-1
aapmfnfm-1,cmbkldkc-1
aapngkkg-1,cmbkaldk-1
aapnjmal-1,cmbjjnfo-1
aapnjmal-1,cmblofkf-1
aapnjmal-1,cmblphfm-1
aapnjmal-1,cmbmeflc-1
aapnjmal-1,cmbmembc-1
aapnkapf-1,conlknfi-1
aapnncef-1,conmflid-1
aapnplbo-1,aadgeopf-1
aapnplbo-1,cmchefkn-1
aapnplbo-1,cmchjfma-1
aapnplbo-1,conmodbh-1
aappaioe-1,aadgcgbj-1
aappaioe-1,coockonp-1
aapphhde-1,conldgeo-1
aapphhde-1,conlkkkd-1
aapphhde-1,coogodfj-1
aapphhde-1,coohdfam-1
abaagebn-1,conmaglp-1
abaahkjj-1,conmkeol-1
abaahklk-1,conkmfhf-1
abaapgpi-1,conodkpb-1
ababhgna-1,conoangb-1
ababkopi-1,cmdjcdpc-1
ababkopi-1,cmdjogfd-1
ababkopi-1,cmdkbgoj-1
ababkopi-1,cmdkbhoj-1
ababnbko-1,cmdjigde-1
ababnbko-1,cmdjocgf-1
ababnogh-1,copngjij-1
abacgipd-1,cmdojddj-1
abacgipd-1,cmdopoke-1
abacpoid-1,aachmicp-1
abacpoid-1,aacimgoj-1
abacpoid-1,cmdpbbjh-1
abaddkcd-1,cmdjejkg-1
abaddkcd-1,cmdoefnl-1
abadmcga-1,coplomcf-1
abadmffl-1,cmdpifhm-1
abadncea-1,copmhafo-1
abadpkbf-1,coodklep-1
abaebapj-1,cmdhifin-1
abaejeoi-1,cmdplbjp-1
abaejeoi-1,odjdagha-1
abaejmdj-1,cmdnjgkm-1
abaejmdj-1,cmdnklcc-1
abafelia-1,cmdhnmdl-1
abafelia-1,cmdigadj-1
abafelia-1,cmdihiek-1
abafoeio-1,cmdnnfko-1
abafoeio-1,odjckddp-1
abagbdlb-1,cmdhikkf-1
abagbdlb-1,cmdjoona-1
abagkkag-1,cmedkiip-1
abaglmme-1,odjciolg-1
abaigdac-1,cmdkbflf-1
abaigdac-1,cmdkkcog-1
abaigpao-1,coocmplb-1
abaigpao-1,coodlndl-1
abaikcdi-1,cooedhfk-1
abaikcdi-1,cooejbmp-1
abajcchl-1,cmblhicf-1
abajicjj-1,coofhncg-1
abajnkkk-1,cmblenge-1
abakkepl-1,coofiodf-1
abakkepl-1,coogngji-1
abaklffg-1,cmblnpcg-1
abakpial-1,coogbbgm-1
abakpial-1,coogmeoh-1
abalcfik-1,cjaehign-1
abalekff-1,cjbgonpm-1
abalmpii-1,cjafpeib-1
abalmpii-1,cjanjigc-1
abamfchd-1,cjagdhni-1
abamijki-1,aabfceal-1
abamijki-1,cjafbgnm-1
abamijki-1,odjoomim-1
abamjpcm-1,cjbgjpld-1
abamlmfo-1,cjbgmbei-1
abanegoj-1,cjafjmcc-1
abanegoj-1,cjafoifa-1
abaniofe-1,cjagbjlk-1
abaocdma-1,cjbgpneb-1
abaocdma-1,cjbhdmip-1
abaocdma-1,cjbheogd-1
abaoceaa-1,aabdnhil-1
abaoceaa-1,aabfbnim-1
abaocmag-1,cmnioecl-1
abaokckc-1,cmnkcimm-1
abapebjd-1,aaddbeag-1
abapebjd-1,cmnjfghf-1
abapeomd-1,cmnkmnhp-1
abapeomd-1,cmnlgnde-1
abbadbjn-1,cmnhddin-1
abbajkeh-1,cmniofaf-1
abbbdecl-1,aaddglke-1
abbbdecl-1,cmnicfge-1
abbbjnif-1,cmngmcpn-1
abbcaegp-1,cmngipib-1
abbcaegp-1,cmngmecb-1
abbciflm-1,cmnfkogd-1
abbciflm-1,cmninklf-1
abbdfnhl-1,cmnnindj-1
abbdfnhl-1,cmnopekp-1
abbdgnne-1,cmnlohoh-1
abbdgnne-1,cmnnjjab-1
abbdihla-1,aabdjgna-1
abbdihla-1,cmngmnhc-1
abbdihla-1,cmnpbkdg-1
abbdoahe-1,cpbnbgjb-1
abbeecck-1,cmnmooje-1
abbeglim-1,cmngcien-1
abbehjkc-1,cjafejoj-1
abbehjkc-1,cjagllbm-1
abbehkdp-1,cjbgobap-1
abbenfkn-1,aabedehb-1
abbfalpk-1,cjbcchof-1
abbfdbpl-1,cmoanhbo-1
abbfjede-1,cmnmchnf-1
abbgdpgh-1,aabenfcl-1
abbggkbp-1,aabbamcc-1
abbggkbp-1,aabbbakj-1
abbghomj-1,cmpfcgni-1
abbgihai-1,cmnokegi-1
abbgjgic-1,aabeioep-1
abbhdibm-1,cjafhcko-1
abbieagn-1,cpcbgdoc-1
abbieagn-1,cpcbgpah-1
abbiempi-1,cpcapdhf-1
abbiffcb-1,cjagkegp-1
abbiffcb-1,cjagnbek-1
abbimnbo-1,cjaglhbj-1
abbipbeb-1,cmngmeio-1
abbkdgpo-1,cpbmhmdp-1
abbkdgpo-1,cpbmknne-1
abbkdgpo-1,cpbpmhda-1
abbkdikc-1,aabdkgee-1
abbkdikc-1,cpbogahe-1
abbkdikc-1,cpbonlof-1
abbkljfo-1,cpcaipil-1
abbkmfmj-1,cpbofkid-1
abbkmfmj-1,cpbpgkmi-1
abbkodod-1,cpcaikmg-1
abbkodod-1,cpcaolbm-1
abblaldn-1,aakanmfm-1
abblaldn-1,aakbnbkc-1
abblaldn-1,cpclhbio-1
abblaldn-1,cpcmcklo-1
abblkbfa-1,aakbaefl-1
abblkbfa-1,aakcgicc-1
abblkbfa-1,cpclfocc-1
abbllkaa-1,cpckolia-1
abbllkaa-1,cpcleaga-1
abbmgepa-1,cpeagfkp-1
abbmpgbc-1,aakbepaj-1
abbnbbkp-1,aanhfmgh-1
abbobkgl-1,aanhdkpg-1
abbobkgl-1,aanhimdf-1
abbobpgi-1,cpcmakke-1
abbocdkj-1,aakealhh-1
abbocdkj-1,aakemknh-1
abboeeoa-1,coehimjd-1
abboeeoa-1,coeifimc-1
abbohkga-1,aakdllnm-1
abbohkga-1,coeljlmf-1
abbpadkp-1,coeipjmo-1
abbpadkp-1,coekaoad-1
abbpbfbk-1,coejnkfp-1
abbpbfbk-1,coekcfpf-1
abbpmcpf-1,coeihmcn-1
abbpplfb-1,aakdcmne-1
abbpplfb-1,coeihojn-1
abbpplfb-1,coejcomn-1
abcadcof-1,aakcgoof-1
abcadcof-1,aakckpip-1
abcagkok-1,coeihdbi-1
abcakhfe-1,aangmlnl-1
abcbcojh-1,aakcmikl-1
abcbeige-1,odjkkdid-1
abcbpanf-1,cpedhcfn-1
abccackg-1,cpedlbkh-1
abcckahg-1,coekoglf-1
abcckahg-1,cpedcllo-1
abcdhmkp-1,cpedidob-1
abcdpcjj-1,coeknfco-1
abcdpcjj-1,cogeohmf-1
abceapec-1,aakeiiaa-1
abceapec-1,cogjgcle-1
abceapec-1,cogjkkdc-1
abceciko-1,coelmfgh-1
abceikog-1,cofbeoii-1
abceikog-1,cofbodoe-1
abcejikk-1,cogiikfb-1
abcejikk-1,cogiojfi-1
abcepmaj-1,cogiakon-1
abcfgoic-1,coghioke-1
abcfgoic-1,cogijacl-1
abcfjfeh-1,coghiiom-1
abcflccb-1,aanaacfe-1
abcfldfa-1,coghicho-1
abcgdjab-1,coghinab-1
abcgfdlg-1,cofbddhb-1
abcgojge-1,cpebjlcj-1
abcheooi-1,aancmfnl-1
abcjibie-1,coglhjhb-1
abcjibie-1,coglkkcp-1
abcjigmb-1,coglccff-1
abcjkjmc-1,aajpamel-1
abcjpgae-1,cofdhaeg-1
abcjpgae-1,cofdkaeb-1
abcjpioh-1,cofdbknj-1
abckenjk-1,coeogoen-1
abckomoe-1,coglnbeg-1
abckpckl-1,cogmpafm-1
abclbckl-1,cofadgeb-1
abclbckl-1,cofaelhh-1
abclbckl-1,cofbdcno-1
abclpoag-1,cofahcgi-1
abclpoag-1,cofalpcj-1
abcmbhlf-1,coepbeah-1
abcmiilg-1,cofafihf-1
abcmnjfd-1,cofbfehn-1
abcmnjfd-1,cofbhnim-1
abcnkmfc-1,coeolidh-1
abcnkpap-1,coemhnic-1
abcnkpap-1,coemmclm-1
abcnoidi-1,aakeghmj-1
abcnoidi-1,coemmeej-1
abcoajlo-1,coepfceh-1
abcolhan-1,coepaelb-1
abconbgn-1,cogobhgo-1
abcpcbfp-1,cogmmdok-1
abcpgkig-1,cogmjhlg-1
abcpgkig-1,cognlflg-1
abcpiafl-1,aanbmlcb-1
abcpiafl-1,aandbmpg-1
abcpipib-1,aandgbjb-1
abcplndn-1,cognoiol-1
abcpojfd-1,coglgddg-1
abdabdal-1,coenldjp-1
abdabdal-1,cogmfbnh-1
abdabdal-1,cogmhjjb-1
abdailgd-1,cogockfd-1
abdainil-1,cogogiig-1
abdapfpd-1,cogohhei-1
abdbfked-1,cohloeng-1
abdbjmnm-1,aamlmkhb-1
abdbmfac-1,cogfkjkp-1
abdbmfac-1,cogggpoc-1
abdbmifh-1,cohmagjp-1
abdbnklk-1,cpebdbmp-1
abdbnmda-1,cpebjnam-1
abdbnndl-1,coghaakc-1
abdbnndl-1,cpebfpef-1
abdbochi-1,aamkhgee-1
abdbochi-1,coghniji-1
abdcbbfo-1,aanaaecd-1
abdcboah-1,aandbcbh-1
abdcboah-1,cogkjhka-1
abdcgpaj-1,aanadhke-1
abdcgpaj-1,coghdmbe-1
abdchdbc-1,coghdifk-1
abdchdbc-1,coghefep-1
abdcljaa-1,coghoiag-1
abddgolo-1,cogbnjai-1
abddjahn-1,cojbbcom-1
abdehaaf-1,cogbphjk-1
abdfcijp-1,coklfgfe-1
abdfcijp-1,cokljkhm-1
abdfdgjn-1,cofgocpk-1
abdfdgjn-1,cokmeblp-1
abdfeafp-1,coffkphb-1
abdfjgje-1,cofffdnp-1
abdfjgje-1,coffjbbn-1
abdfjgje-1,coffjobp-1
abdfnlak-1,cofghbkc-1
abdfnlak-1,cojadpoo-1
abdfooce-1,aakfhian-1
abdfooce-1,cojaahdp-1
abdfooce-1,cojbajga-1
abdfpdjh-1,cojolajl-1
abdfpdjh-1,coknacjk-1
abdfpdjh-1,coknlfhd-1
abdfplmd-1,coipegnj-1
abdfplmd-1,coiphejh-1
abdfplmd-1,coipnlhn-1
abdgfcoe-1,coffolij-1
abdgieko-1,coffooip-1
abdgieko-1,cofgemeb-1
abdgkpil-1,odjmbcog-1
abdheapm-1,cogbjlfa-1
abdimjkc-1,cogbffid-1
abdjcjal-1,cogddfkf-1
abdjcjal-1,coipaocf-1
abdjehgl-1,cogicmpf-1
abdjlmca-1,cogjcjke-1
abdkbdfg-1,cogiflhj-1
abdkcind-1,cogipjkm-1
abdkcjok-1,coghojga-1
abdkhjlg-1,aakgfnda-1
abdkiioa-1,cogdihkj-1
abdkiioa-1,coiomeji-1
abdkipbj-1,coinfgdm-1
abdkkilo-1,coindlne-1
abdkkilo-1,coiobneo-1
abdkkkgn-1,cojbmnjd-1
abdklglg-1,cogbkpma-1
abdknjcc-1,cogdfegk-1
abdldplo-1,coiokdob-1
abdlgglh-1,cogaojam-1
abdlipfb-1,cogbaida-1
abdlipfb-1,cogdmfmm-1
abdlipfb-1,cogecajj-1
abdmgmia-1,coejnjcp-1
abdnaidh-1,cogjfgid-1
abdnkngf-1,coejagng-1
abdnoeme-1,aakcnpne-1
abdnoeme-1,coegkpei-1
abdnoeme-1,coehcfmg-1
abdnoeme-1,coeiicfa-1
abdnpckm-1,coegifne-1
abdnpckm-1,coeindne-1
abdodlal-1,coegfpbe-1
abdoiodo-1,coehbjah-1
abdopmkp-1,aakepmbb-1
abdopmkp-1,aakffkkn-1
abdpahdf-1,aakgdlmo-1
abdpahdf-1,aakghbhg-1
abdpdamf-1,coemggde-1
abdphgfg-1,coemejlm-1
abdphgfg-1,coemfbab-1
abdplhok-1,aakempmo-1
abdplhok-1,coemgald-1
abeagnok-1,cfdcnkfc-1
abeaided-1,cfegehmp-1
abealdke-1,cfegdhga-1
abealdke-1,cffdgbdd-1
abealdke-1,cffdimjc-1
abealdke-1,cffgckaj-1
abealdke-1,cffghnjf-1
abealfkh-1,cfehffdn-1
abealfkh-1,cfeiggji-1
abeanadl-1,aalpodge-1
abebcbom-1,cfeihbbb-1
abebfdfl-1,cfegfcni-1
abebfped-1,aamahngf-1
abebfped-1,aamaimln-1
abebfped-1,aamamfdk-1
abebfped-1,aamaocoi-1
abebfped-1,cfddngbn-1
abebfped-1,cfdejnpd-1
abebfped-1,cfdekpek-1
abebfped-1,cfdnpdlo-1
abebfped-1,cfdolpbd-1
abebfped-1,cfdomkbm-1
abebfped-1,cfdonlof-1
abebfped-1,cfdpgian-1
abebfped-1,cfdpjnpk-1
abebfped-1,cfehehmd-1
abebfped-1,cfelkmig-1
abebfped-1,cfendgjo-1
abebfped-1,cfenieam-1
abebfped-1,cffcpoho-1
abebfped-1,cffdcaho-1
abebfped-1,cffddahn-1
abebfped-1,cffdpdgl-1
abebfped-1,cffeeddm-1
abebfped-1,cffembdl-1
abebfped-1,cffenmap-1
abebfped-1,cfffeegm-1
abebfped-1,cfffhepb-1
abebfped-1,cfffjlem-1
abebfped-1,cfffkiml-1
abebfped-1,cffgilhb-1
abebfped-1,cffglfcl-1
abebfped-1,cffhnnoi-1
abebkbci-1,aamaejil-1
abebkbci-1,aamaigkm-1
abebkbci-1,cfdnjbod-1
abebkbci-1,cfdobdkn-1
abebkbci-1,cfehhfbf-1
abebkbci-1,cffidipf-1
abebkbci-1,cffijadg-1
abebkbci-1,odgpbolo-1
abebnbpo-1,aambdgki-1
abebnbpo-1,aambhcpj-1
abebnbpo-1,aambkjcd-1
abebnbpo-1,aamcgclf-1
abebnbpo-1,cfegkmcj-1
abebnbpo-1,cfeheckd-1
abebnbpo-1,cffdhbnl-1
abebnbpo-1,cffggeki-1
abebnbpo-1,cffifeik-1
abebnbpo-1,cffiogcj-1
abebplbc-1,cekkaolp-1
abebplbc-1,cekmihcb-1
abebplbc-1,ceknbijn-1
abecflai-1,cfeiechj-1
abecgcjo-1,cfaigbfi-1
abecgcjo-1,cfbeiijl-1
abecgcjo-1,cfenipbi-1
abecgcjo-1,cfenjcck-1
abeciaom-1,cfbflhog-1
abeciaom-1,cfbgbhoa-1
abeciaom-1,cfbgckah-1
abeciico-1,cfagpabe-1
abeciico-1,cfahmmmp-1
abeciico-1,cfaiiemn-1
abeciico-1,cfailoif-1
abeciico-1,cfajbnma-1
abeciico-1,cfajfpdf-1
abeciico-1,cfajgkfb-1
abeciico-1,cfapemhj-1
abeciico-1,cfappbjd-1
abeciico-1,cfbcbkoh-1
abeciico-1,cfbcbnhk-1
abeciico-1,cfbcdceo-1
abeciico-1,cfedkcpa-1
